route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id
100272,62763,12437968,"SEACREST MARINA ","LOCAL",1,4194723,10773038,0,100
100272,62763,12437969,"SEACREST MARINA ","LOCAL",1,4194722,10773038,0,100
100272,62763,12437970,"SEACREST MARINA ","LOCAL",1,4194723,10773038,0,100
100272,62763,12437971,"SEACREST MARINA ","LOCAL",1,4194722,10773038,0,100
100272,62763,12437972,"SEACREST MARINA ","LOCAL",1,4194723,10773042,0,100
100272,62763,12437973,"SEACREST MARINA ","LOCAL",1,4194722,10773042,0,100
100272,62763,12437974,"SEACREST MARINA ","LOCAL",1,4194723,10773042,0,100
100272,62763,12437975,"SEACREST MARINA ","LOCAL",1,4194722,10773042,0,100
100272,62763,12437976,"SEACREST MARINA ","LOCAL",1,4194723,10773042,0,100
100272,62763,12437977,"SEACREST MARINA ","LOCAL",1,4194722,10773042,0,100
100272,62763,12437978,"SEACREST MARINA ","LOCAL",1,4194723,10773042,0,100
100272,62763,12437989,"ALASKA JUNCTION ","LOCAL",0,4194723,21773043,0,100
100272,62763,12437990,"ALASKA JUNCTION ","LOCAL",0,4194722,21773043,0,100
100272,62763,12437991,"ALASKA JUNCTION ","LOCAL",0,4194723,21773043,0,100
100272,62763,12437992,"ALASKA JUNCTION ","LOCAL",0,4194722,21773043,0,100
100272,62763,12437993,"ALASKA JUNCTION ","LOCAL",0,4194723,21773043,0,100
100272,62763,12437994,"ALASKA JUNCTION ","LOCAL",0,4194722,21773043,0,100
100272,62763,12437995,"ALASKA JUNCTION ","LOCAL",0,4194723,21773032,0,100
100272,62763,12437996,"ALASKA JUNCTION ","LOCAL",0,4194722,21773032,0,100
100272,62763,12437997,"ALASKA JUNCTION ","LOCAL",0,4194723,21773032,0,100
100481,62763,12438010,"ALKI ","LOCAL",0,4194723,11775001,0,100
100481,62763,12438011,"ALKI ","LOCAL",0,4194722,11775001,0,100
100481,62763,12438012,"ALKI ","LOCAL",0,4194723,11775001,0,100
100481,62763,12438013,"ALKI ","LOCAL",0,4194722,11775001,0,100
100481,62763,12438014,"ALKI ","LOCAL",0,4194723,11775001,0,100
100481,62763,12438015,"ALKI ","LOCAL",0,4194722,11775001,0,100
100481,62763,12438016,"ALKI ","LOCAL",0,4194723,11775001,0,100
100481,62763,12438017,"ALKI ","LOCAL",0,4194722,11775001,0,100
100481,62763,12438018,"ALKI ","LOCAL",0,4194723,11775001,0,100
100481,62763,12438019,"ALKI ","LOCAL",0,4194722,11775001,0,100
100481,62763,12438032,"SEACREST MARINA ","LOCAL",1,4194723,20775002,0,100
100481,62763,12438033,"SEACREST MARINA ","LOCAL",1,4194722,20775002,0,100
100481,62763,12438034,"SEACREST MARINA ","LOCAL",1,4194723,20775002,0,100
100481,62763,12438035,"SEACREST MARINA ","LOCAL",1,4194722,20775002,0,100
100481,62763,12438036,"SEACREST MARINA ","LOCAL",1,4194723,20775002,0,100
100481,62763,12438037,"SEACREST MARINA ","LOCAL",1,4194722,20775002,0,100
100481,62763,12438038,"SEACREST MARINA ","LOCAL",1,4194723,20775002,0,100
100481,62763,12438039,"SEACREST MARINA ","LOCAL",1,4194722,20775002,0,100
100481,62763,12438040,"SEACREST MARINA ","LOCAL",1,4194723,20775002,0,100
100481,62763,12438041,"SEACREST MARINA ","LOCAL",1,4194722,20775002,0,100
100336,62763,18163957,"DOWNTOWN SEATTLE WATER TAXI","LOCAL",1,4194702,40973010,0,700
100336,62763,18163958,"DOWNTOWN SEATTLE WATER TAXI","LOCAL",1,4194702,40973010,0,700
100336,62763,18163959,"DOWNTOWN SEATTLE WATER TAXI","LOCAL",1,4194702,40973010,0,700
100336,62763,18163960,"DOWNTOWN SEATTLE WATER TAXI","LOCAL",1,4194702,40973010,0,700
100336,62763,18163961,"WEST SEATTLE WATER TAXI","LOCAL",0,4194702,31973011,0,700
100336,62763,18163962,"WEST SEATTLE WATER TAXI","LOCAL",0,4194702,31973011,0,700
100336,62763,18163963,"WEST SEATTLE WATER TAXI","LOCAL",0,4194702,31973011,0,700
100336,62763,18163964,"WEST SEATTLE WATER TAXI","LOCAL",0,4194721,31973011,0,700
100336,62763,18163965,"WEST SEATTLE WATER TAXI","LOCAL",0,4194702,31973011,0,700
100336,62763,18163967,"DOWNTOWN SEATTLE WATER TAXI","LOCAL",1,4194721,40973010,0,700
100336,62763,18163968,"DOWNTOWN SEATTLE WATER TAXI","LOCAL",1,4194721,40973010,0,700
100336,62763,18163969,"DOWNTOWN SEATTLE WATER TAXI","LOCAL",1,4194721,40973010,0,700
100336,62763,18163970,"DOWNTOWN SEATTLE WATER TAXI","LOCAL",1,4194721,40973010,0,700
100336,62763,18163971,"DOWNTOWN SEATTLE WATER TAXI","LOCAL",1,4194721,40973010,0,700
100336,62763,18163972,"DOWNTOWN SEATTLE WATER TAXI","LOCAL",1,4194721,40973010,0,700
100336,62763,18163973,"WEST SEATTLE WATER TAXI","LOCAL",0,4194721,31973011,0,700
100336,62763,18163974,"WEST SEATTLE WATER TAXI","LOCAL",0,4194721,31973011,0,700
100336,62763,18163975,"WEST SEATTLE WATER TAXI","LOCAL",0,4194721,31973011,0,700
100336,62763,18163976,"WEST SEATTLE WATER TAXI","LOCAL",0,4194721,31973011,0,700
100336,62763,18163977,"WEST SEATTLE WATER TAXI","LOCAL",0,4194721,31973011,0,700
100336,62763,18163978,"DOWNTOWN SEATTLE WATER TAXI","LOCAL",1,4194721,40973010,0,700
100336,62763,18163979,"DOWNTOWN SEATTLE WATER TAXI","LOCAL",1,4194702,40973010,0,700
100336,62763,18163980,"WEST SEATTLE WATER TAXI","LOCAL",0,4194702,31973011,0,700
100336,62763,18163981,"WEST SEATTLE WATER TAXI","LOCAL",0,4194702,31973011,0,700
100272,62763,18163982,"SEACREST MARINA ","LOCAL",1,4194722,10773038,0,100
100272,62763,18163983,"SEACREST MARINA ","LOCAL",1,4194723,10773038,0,100
100272,62763,18163984,"SEACREST MARINA ","LOCAL",1,4194722,10773038,0,100
100272,62763,18163985,"SEACREST MARINA ","LOCAL",1,4194723,10773038,0,100
100272,62763,18163986,"SEACREST MARINA ","LOCAL",1,4194722,10773038,0,100
100272,62763,18163987,"SEACREST MARINA ","LOCAL",1,4194723,10773038,0,100
100272,62763,18163988,"SEACREST MARINA ","LOCAL",1,4194722,10773038,0,100
100272,62763,18163989,"SEACREST MARINA ","LOCAL",1,4194704,10773038,0,100
100272,62763,18163990,"SEACREST MARINA ","LOCAL",1,4194703,10773038,0,100
100272,62763,18163991,"SEACREST MARINA ","LOCAL",1,4194704,10773038,0,100
100272,62763,18163992,"SEACREST MARINA ","LOCAL",1,4194704,10773038,0,100
100272,62763,18163993,"SEACREST MARINA ","LOCAL",1,4194703,10773038,0,100
100272,62763,18163994,"ALASKA JUNCTION ","LOCAL",0,4194703,21773032,0,100
100272,62763,18163995,"ALASKA JUNCTION ","LOCAL",0,4194704,21773032,0,100
100272,62763,18163996,"ALASKA JUNCTION ","LOCAL",0,4194703,21773032,0,100
100272,62763,18163997,"ALASKA JUNCTION ","LOCAL",0,4194704,21773032,0,100
100272,62763,18163998,"ALASKA JUNCTION ","LOCAL",0,4194703,21773032,0,100
100272,62763,18163999,"ALASKA JUNCTION ","LOCAL",0,4194723,21773032,0,100
100272,62763,18164000,"ALASKA JUNCTION ","LOCAL",0,4194722,21773032,0,100
100272,62763,18164001,"ALASKA JUNCTION ","LOCAL",0,4194723,21773032,0,100
100272,62763,18164002,"ALASKA JUNCTION ","LOCAL",0,4194722,21773032,0,100
100272,62763,18164003,"ALASKA JUNCTION ","LOCAL",0,4194723,21773032,0,100
100481,62763,18164005,"ALKI ","LOCAL",0,4194704,11775001,0,100
100481,62763,18164006,"ALKI ","LOCAL",0,4194703,11775001,0,100
100481,62763,18164007,"ALKI ","LOCAL",0,4194704,11775001,0,100
100481,62763,18164008,"ALKI ","LOCAL",0,4194703,11775001,0,100
100481,62763,18164009,"ALKI ","LOCAL",0,4194704,11775001,0,100
100481,62763,18164010,"ALKI ","LOCAL",0,4194703,11775001,0,100
100481,62763,18164011,"ALKI ","LOCAL",0,4194723,11775001,0,100
100481,62763,18164012,"ALKI ","LOCAL",0,4194722,11775001,0,100
100481,62763,18164013,"ALKI ","LOCAL",0,4194723,11775001,0,100
100481,62763,18164014,"ALKI ","LOCAL",0,4194722,11775001,0,100
100481,62763,18164015,"ALKI ","LOCAL",0,4194723,11775001,0,100
100481,62763,18164016,"ALKI ","LOCAL",0,4194722,11775001,0,100
100481,62763,18164017,"SEACREST MARINA ","LOCAL",1,4194703,20775002,0,100
100481,62763,18164018,"SEACREST MARINA ","LOCAL",1,4194704,20775002,0,100
100481,62763,18164019,"SEACREST MARINA ","LOCAL",1,4194703,20775002,0,100
100481,62763,18164020,"SEACREST MARINA ","LOCAL",1,4194704,20775002,0,100
100481,62763,18164021,"SEACREST MARINA ","LOCAL",1,4194703,20775002,0,100
100481,62763,18164022,"SEACREST MARINA ","LOCAL",1,4194704,20775002,0,100
100481,62763,18164023,"SEACREST MARINA ","LOCAL",1,4194723,20775002,0,100
100481,62763,18164024,"SEACREST MARINA ","LOCAL",1,4194722,20775002,0,100
100481,62763,18164025,"SEACREST MARINA ","LOCAL",1,4194723,20775002,0,100
100481,62763,18164026,"SEACREST MARINA ","LOCAL",1,4194723,20775002,0,100
100481,62763,18164027,"SEACREST MARINA ","LOCAL",1,4194722,20775002,0,100
100481,62763,18164028,"SEACREST MARINA ","LOCAL",1,4194722,20775002,0,100
100481,62763,18164127,"ALKI ","LOCAL",0,4194723,11775001,0,100
100481,62763,18164128,"SEACREST MARINA ","LOCAL",1,4194723,20775002,0,100
100272,62763,18164129,"SEACREST MARINA ","LOCAL",1,4194703,10773038,0,100
100272,62763,18164130,"ALASKA JUNCTION ","LOCAL",0,4194704,21773043,0,100
100272,62763,18164131,"ALASKA JUNCTION ","LOCAL",0,4194722,21773032,0,100
100336,62763,18164140,"DOWNTOWN SEATTLE WATER TAXI","LOCAL",1,4194702,40973010,0,700
100290,12204,18164150,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194748,21901005,0,900
100290,12204,18164151,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194748,21901005,0,900
100290,12204,18164152,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194747,21901005,0,900
100290,12204,18164153,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194747,21901005,0,900
100290,12204,18164154,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194748,21901005,0,900
100290,12204,18164155,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194748,21901005,0,900
100290,12204,18164156,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194747,21901005,0,900
100290,12204,18164157,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194747,21901005,0,900
100290,12204,18164158,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194748,21901005,0,900
100290,12204,18164159,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194748,21901005,0,900
100290,12204,18164160,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194747,21901005,0,900
100290,12204,18164161,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194747,21901005,0,900
100290,12204,18164162,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194748,21901005,0,900
100290,12204,18164163,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194748,21901005,0,900
100290,12204,18164164,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194747,21901005,0,900
100290,12204,18164165,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194747,21901005,0,900
100290,12204,18164166,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194748,21901005,0,900
100290,12204,18164167,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194748,21901005,0,900
100290,12204,18164168,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194748,21901005,0,900
100290,12204,18164169,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194747,21901005,0,900
100290,12204,18164170,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194747,21901005,0,900
100290,12204,18164171,"MIRROR LAKE ","LOCAL",1,4194748,10901006,0,900
100290,12204,18164172,"MIRROR LAKE ","LOCAL",1,4194748,10901006,0,900
100290,12204,18164174,"MIRROR LAKE ","LOCAL",1,4194747,10901006,0,900
100292,12204,18164175,"TWIN LAKES ","LOCAL",0,4194748,21903018,0,900
100290,12204,18164176,"MIRROR LAKE ","LOCAL",1,4194747,10901006,0,900
100290,12204,18164178,"MIRROR LAKE ","LOCAL",1,4194748,10901006,0,900
100292,12204,18164179,"TWIN LAKES ","LOCAL",0,4194747,21903018,0,900
100290,12204,18164180,"MIRROR LAKE ","LOCAL",1,4194748,10901006,0,900
100290,12204,18164182,"MIRROR LAKE ","LOCAL",1,4194747,10901006,0,900
100292,12204,18164183,"TWIN LAKES ","LOCAL",0,4194748,21903018,0,900
100290,12204,18164184,"MIRROR LAKE ","LOCAL",1,4194747,10901006,0,900
100290,12204,18164186,"MIRROR LAKE ","LOCAL",1,4194748,10901006,0,900
100292,12204,18164187,"TWIN LAKES ","LOCAL",0,4194747,21903018,0,900
100290,12204,18164188,"MIRROR LAKE ","LOCAL",1,4194748,10901006,0,900
100290,12204,18164190,"MIRROR LAKE ","LOCAL",1,4194747,10901006,0,900
100292,12204,18164191,"TWIN LAKES ","LOCAL",0,4194748,21903018,0,900
100290,12204,18164192,"MIRROR LAKE ","LOCAL",1,4194747,10901006,0,900
100290,12204,18164194,"MIRROR LAKE ","LOCAL",1,4194748,10901006,0,900
100292,12204,18164195,"TWIN LAKES ","LOCAL",0,4194747,21903018,0,900
100290,12204,18164196,"MIRROR LAKE ","LOCAL",1,4194748,10901006,0,900
100290,12204,18164198,"MIRROR LAKE ","LOCAL",1,4194747,10901006,0,900
100292,12204,18164199,"TWIN LAKES ","LOCAL",0,4194748,21903018,0,900
100290,12204,18164200,"MIRROR LAKE ","LOCAL",1,4194747,10901006,0,900
100290,12204,18164202,"MIRROR LAKE ","LOCAL",1,4194748,10901006,0,900
100292,12204,18164203,"TWIN LAKES ","LOCAL",0,4194747,21903018,0,900
100290,12204,18164204,"MIRROR LAKE ","LOCAL",1,4194748,10901006,0,900
100290,12204,18164206,"MIRROR LAKE ","LOCAL",1,4194748,10901006,0,900
100292,12204,18164207,"TWIN LAKES ","LOCAL",0,4194747,21903018,0,900
100290,12204,18164208,"MIRROR LAKE ","LOCAL",1,4194747,10901006,0,900
100290,12204,18164210,"MIRROR LAKE ","LOCAL",1,4194747,10901006,0,900
100297,12204,18164211,"KENT ","LOCAL",1,4194739,30914005,0,900
100297,12204,18164212,"KENT ","LOCAL",1,4194740,30914005,0,900
100297,12204,18164213,"KENT ","LOCAL",1,4194738,30914005,0,900
100297,12204,18164214,"KENT ","LOCAL",1,4194739,30914005,0,900
100297,12204,18164215,"KENT ","LOCAL",1,4194740,30914005,0,900
100297,12204,18164216,"KENT ","LOCAL",1,4194738,30914005,0,900
100297,12204,18164217,"KENT ","LOCAL",1,4194739,30914005,0,900
100297,12204,18164218,"LAKE MERIDIAN P&R ","LOCAL",0,4194739,41914015,0,900
100299,12204,18164219,"116TH AVE & SE 240TH ST ","LOCAL",0,4194738,41916012,0,900
100297,12204,18164220,"LAKE MERIDIAN P&R ","LOCAL",0,4194740,41914015,0,900
100299,12204,18164221,"116TH AVE & SE 240TH ST ","LOCAL",0,4194739,41916012,0,900
100297,12204,18164222,"LAKE MERIDIAN P&R ","LOCAL",0,4194738,41914015,0,900
100299,12204,18164223,"116TH AVE & SE 240TH ST ","LOCAL",0,4194740,41916012,0,900
100297,12204,18164224,"LAKE MERIDIAN P&R ","LOCAL",0,4194739,41914015,0,900
100299,12204,18164225,"116TH AVE & SE 240TH ST ","LOCAL",0,4194738,41916012,0,900
100297,12204,18164226,"LAKE MERIDIAN P&R ","LOCAL",0,4194740,41914015,0,900
100299,12204,18164227,"116TH AVE & SE 240TH ST ","LOCAL",0,4194739,41916012,0,900
100297,12204,18164228,"LAKE MERIDIAN P&R ","LOCAL",0,4194738,41914015,0,900
100299,12204,18164229,"116TH AVE & SE 240TH ST ","LOCAL",0,4194740,41916012,0,900
100297,12204,18164230,"LAKE MERIDIAN P&R ","LOCAL",0,4194739,41914015,0,900
100299,12204,18164231,"116TH AVE & SE 240TH ST ","LOCAL",0,4194738,41916012,0,900
100297,12204,18164232,"LAKE MERIDIAN P&R ","LOCAL",0,4194740,41914016,0,900
100299,12204,18164233,"116TH AVE & SE 240TH ST ","LOCAL",0,4194739,41916013,0,900
100299,12204,18164234,"KENT ","LOCAL",1,4194738,30916002,0,900
100299,12204,18164235,"KENT ","LOCAL",1,4194739,30916002,0,900
100299,12204,18164236,"KENT ","LOCAL",1,4194740,30916002,0,900
100299,12204,18164237,"KENT ","LOCAL",1,4194738,30916002,0,900
100299,12204,18164238,"KENT ","LOCAL",1,4194739,30916002,0,900
100299,12204,18164239,"KENT ","LOCAL",1,4194740,30916002,0,900
100299,12204,18164240,"KENT ","LOCAL",1,4194738,30916002,0,900
100300,12204,18164241,"WHITE RIVER JUNCTION ","LOCAL",0,4194741,21917020,0,900
100300,12204,18164242,"WHITE RIVER JUNCTION ","LOCAL",0,4194741,21917020,0,900
100300,12204,18164243,"WHITE RIVER JUNCTION ","LOCAL",0,4194741,21917020,0,900
100300,12204,18164244,"WHITE RIVER JUNCTION ","LOCAL",0,4194741,21917020,0,900
100300,12204,18164245,"WHITE RIVER JUNCTION ","LOCAL",0,4194741,21917020,0,900
100300,12204,18164246,"WHITE RIVER JUNCTION ","LOCAL",0,4194741,21917020,0,900
100300,12204,18164247,"WHITE RIVER JUNCTION ","LOCAL",0,4194741,21917020,0,900
100300,12204,18164248,"WHITE RIVER JUNCTION ","LOCAL",0,4194741,21917020,0,900
100300,12204,18164249,"WHITE RIVER JUNCTION ","LOCAL",0,4194741,21917020,0,900
100300,12204,18164250,"AUBURN STATION ","LOCAL",1,4194741,10917019,0,900
100300,12204,18164251,"AUBURN STATION ","LOCAL",1,4194741,10917019,0,900
100300,12204,18164252,"AUBURN STATION ","LOCAL",1,4194741,10917019,0,900
100300,12204,18164253,"AUBURN STATION ","LOCAL",1,4194741,10917019,0,900
100300,12204,18164254,"AUBURN STATION ","LOCAL",1,4194741,10917019,0,900
100300,12204,18164255,"AUBURN STATION ","LOCAL",1,4194741,10917019,0,900
100300,12204,18164256,"AUBURN STATION ","LOCAL",1,4194741,10917019,0,900
100300,12204,18164257,"AUBURN STATION ","LOCAL",1,4194741,10917019,0,900
100300,12204,18164258,"AUBURN STATION ","LOCAL",1,4194741,10917019,0,900
100292,12204,18164260,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194747,10903017,0,900
100292,12204,18164262,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194748,10903017,0,900
100292,12204,18164264,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194747,10903017,0,900
100292,12204,18164266,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194748,10903017,0,900
100292,12204,18164268,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194747,10903017,0,900
100292,12204,18164270,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194748,10903017,0,900
100292,12204,18164272,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194747,10903017,0,900
100292,12204,18164274,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194748,10903017,0,900
100292,12204,18164276,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194747,10903017,0,900
100292,12204,18164278,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194747,10903017,0,900
100293,12204,18164298,"RENTON HIGHLANDS ","LOCAL",0,4194743,11908016,0,900
100293,12204,18164299,"RENTON HIGHLANDS ","LOCAL",0,4194743,11908016,0,900
100293,12204,18164300,"RENTON HIGHLANDS ","LOCAL",0,4194743,11908016,0,900
100293,12204,18164301,"RENTON HIGHLANDS ","LOCAL",0,4194743,11908016,0,900
100293,12204,18164302,"RENTON HIGHLANDS ","LOCAL",0,4194743,11908016,0,900
100293,12204,18164303,"RENTON HIGHLANDS ","LOCAL",0,4194743,11908016,0,900
100293,12204,18164304,"RENTON HIGHLANDS ","LOCAL",0,4194743,11908016,0,900
100293,12204,18164305,"RENTON HIGHLANDS ","LOCAL",0,4194743,11908016,0,900
100293,12204,18164306,"RENTON HIGHLANDS ","LOCAL",0,4194743,11908016,0,900
100293,12204,18164308,"RENTON TRANSIT CENTER ","LOCAL",1,4194743,20908015,0,900
100293,12204,18164309,"RENTON TRANSIT CENTER ","LOCAL",1,4194743,20908015,0,900
100293,12204,18164310,"RENTON TRANSIT CENTER ","LOCAL",1,4194743,20908015,0,900
100293,12204,18164311,"RENTON TRANSIT CENTER ","LOCAL",1,4194743,20908015,0,900
100293,12204,18164312,"RENTON TRANSIT CENTER ","LOCAL",1,4194743,20908015,0,900
100293,12204,18164313,"RENTON TRANSIT CENTER ","LOCAL",1,4194743,20908015,0,900
100293,12204,18164314,"RENTON TRANSIT CENTER ","LOCAL",1,4194743,20908015,0,900
100293,12204,18164315,"RENTON TRANSIT CENTER ","LOCAL",1,4194743,20908015,0,900
100293,12204,18164316,"RENTON TRANSIT CENTER ","LOCAL",1,4194743,20908015,0,900
102512,12204,18164452,"SUPERMALL ","LOCAL",1,4194742,20910002,0,900
102512,12204,18164453,"SUPERMALL ","LOCAL",1,4194742,20910002,0,900
102512,12204,18164454,"SUPERMALL ","LOCAL",1,4194742,20910002,0,900
102512,12204,18164455,"SUPERMALL ","LOCAL",1,4194742,20910002,0,900
102512,12204,18164456,"SUPERMALL ","LOCAL",1,4194742,20910002,0,900
102512,12204,18164457,"SUPERMALL ","LOCAL",1,4194742,20910002,0,900
102512,12204,18164458,"SUPERMALL ","LOCAL",1,4194742,20910002,0,900
102512,12204,18164459,"SUPERMALL ","LOCAL",1,4194742,20910002,0,900
102512,12204,18164460,"SUPERMALL ","LOCAL",1,4194742,20910002,0,900
102512,12204,18164461,"NORTH AUBURN ","LOCAL",0,4194742,11910001,0,900
102512,12204,18164462,"NORTH AUBURN ","LOCAL",0,4194742,11910001,0,900
102512,12204,18164463,"NORTH AUBURN ","LOCAL",0,4194742,11910001,0,900
102512,12204,18164464,"NORTH AUBURN ","LOCAL",0,4194742,11910001,0,900
102512,12204,18164465,"NORTH AUBURN ","LOCAL",0,4194742,11910001,0,900
102512,12204,18164466,"NORTH AUBURN ","LOCAL",0,4194742,11910001,0,900
102512,12204,18164467,"NORTH AUBURN ","LOCAL",0,4194742,11910001,0,900
102512,12204,18164468,"NORTH AUBURN ","LOCAL",0,4194742,11910001,0,900
102512,12204,18164469,"NORTH AUBURN ","LOCAL",0,4194742,11910001,0,900
100290,16434,18164478,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194734,21901005,0,900
100290,16434,18164479,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194733,21901005,0,900
100290,16434,18164480,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194733,21901005,0,900
100290,16434,18164481,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194734,21901005,0,900
100290,16434,18164482,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194734,21901005,0,900
100290,16434,18164483,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194733,21901005,0,900
100290,16434,18164484,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194733,21901005,0,900
100290,16434,18164485,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194734,21901005,0,900
100290,16434,18164486,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194734,21901005,0,900
100290,16434,18164487,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194733,21901005,0,900
100290,16434,18164488,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194733,21901005,0,900
100290,16434,18164489,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194734,21901005,0,900
100290,16434,18164490,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194734,21901005,0,900
100290,16434,18164491,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194733,21901005,0,900
100290,16434,18164492,"FEDERAL WAY TRANSIT CENTER VIA DASH POINT","LOCAL",0,4194733,21901005,0,900
100290,16434,18164494,"MIRROR LAKE ","LOCAL",1,4194734,10901006,0,900
100290,16434,18164496,"MIRROR LAKE ","LOCAL",1,4194733,10901006,0,900
100292,16434,18164497,"TWIN LAKES ","LOCAL",0,4194734,21903018,0,900
100290,16434,18164498,"MIRROR LAKE ","LOCAL",1,4194733,10901006,0,900
100290,16434,18164500,"MIRROR LAKE ","LOCAL",1,4194734,10901006,0,900
100292,16434,18164501,"TWIN LAKES ","LOCAL",0,4194733,21903018,0,900
100290,16434,18164502,"MIRROR LAKE ","LOCAL",1,4194734,10901006,0,900
100292,16434,18164504,"TWIN LAKES ","LOCAL",0,4194734,21903018,0,900
100290,16434,18164505,"MIRROR LAKE ","LOCAL",1,4194733,10901006,0,900
100290,16434,18164506,"MIRROR LAKE ","LOCAL",1,4194733,10901006,0,900
100290,16434,18164507,"MIRROR LAKE ","LOCAL",1,4194734,10901006,0,900
100292,16434,18164508,"TWIN LAKES ","LOCAL",0,4194733,21903018,0,900
100290,16434,18164509,"MIRROR LAKE ","LOCAL",1,4194734,10901006,0,900
100290,16434,18164511,"MIRROR LAKE ","LOCAL",1,4194733,10901006,0,900
100292,16434,18164512,"TWIN LAKES ","LOCAL",0,4194734,21903018,0,900
100290,16434,18164513,"MIRROR LAKE ","LOCAL",1,4194733,10901006,0,900
100290,16434,18164515,"MIRROR LAKE ","LOCAL",1,4194734,10901006,0,900
100292,16434,18164516,"TWIN LAKES ","LOCAL",0,4194733,21903018,0,900
100290,16434,18164517,"MIRROR LAKE ","LOCAL",1,4194734,10901006,0,900
100290,16434,18164519,"MIRROR LAKE ","LOCAL",1,4194733,10901006,0,900
100292,16434,18164520,"TWIN LAKES ","LOCAL",0,4194734,21903018,0,900
100290,16434,18164521,"MIRROR LAKE ","LOCAL",1,4194734,10901006,0,900
100292,16434,18164524,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194733,10903017,0,900
100292,16434,18164526,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194734,10903017,0,900
100292,16434,18164528,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194733,10903017,0,900
100292,16434,18164530,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194734,10903017,0,900
100292,16434,18164532,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194733,10903017,0,900
100292,16434,18164534,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194734,10903017,0,900
100292,16434,18164536,"FEDERAL WAY TRANSIT CENTER ","LOCAL",1,4194733,10903017,0,900
100481,16434,18164574,"ALKI ","LOCAL",0,4194735,11775001,0,100
100481,16434,18164575,"ALKI ","LOCAL",0,4194737,11775001,0,100
